   165    2.1826450825   -0.0193013195  302.1814880371
   166    2.1872770786   -0.0280948300  302.2377014160
   167    2.1894938946   -0.0384252295  302.2185974121
   168    2.1955690384   -0.0503150187  302.2438049316
   169    2.2020850182   -0.0618648604  302.2750854492
   170    2.2059490681   -0.0714741722  302.2857055664
   171    2.2116219997   -0.0801405981  302.3385009766
   172    2.2156710625   -0.0859574676  302.3559875488
   173    2.2209990025   -0.0879118666  302.4142150879
   174    2.2207880020   -0.0859074593  302.4411926270
   175    2.2193069458   -0.0784612894  302.4696960449
   176    2.2160921097   -0.0659810305  302.5468139648
   177    2.2085011005   -0.0493256114  302.5633850098
   178    2.2039730549   -0.0284809396  302.6390075684
   179    2.1990649700   -0.0059676212  302.6893005371
   180    2.1937890053    0.0159309991  302.6866149902
   181    2.1920619011    0.0356968418  302.7120971680
   182    2.1877350807    0.0517055690  302.6596069336
   183    2.1854860783    0.0645242035  302.6250915527
   184    2.1835210323    0.0738960430  302.5797119141
   185    2.1823470592    0.0803215578  302.5979003906
   186    2.1821119785    0.0837715268  302.5903015137
   187    2.1782479286    0.0832635835  302.5289916992
   188    2.1756160259    0.0809434429  302.5020141602
   189    2.1732270718    0.0754296407  302.4736022949
   190    2.1698939800    0.0681310222  302.4186096191
   191    2.1685578823    0.0595676899  302.4666137695
   192    2.1625580788    0.0494648889  302.4005126953
   193    2.1623790264    0.0396950394  302.4240112305
   194    2.1605880260    0.0286182407  302.4137878418
   195    2.1621940136    0.0183666907  302.4812927246
   196    2.1615359783    0.0080596767  302.4920043945
   197    2.1638510227   -0.0009893369  302.5264892578
   198    2.1657168865   -0.0090049384  302.5676879883
   199    2.1686758995   -0.0151218604  302.6202087402
   200    2.1701900959   -0.0196694806  302.6156921387
   201    2.1699891090   -0.0211154502  302.5769958496
   202    2.1728971004   -0.0198441893  302.6015014648
   203    2.1785910130   -0.0158322603  302.6448974609
   204    2.1792919636   -0.0089819059  302.6218872070
   205    2.1811408997    0.0005711411  302.5857849121
   206    2.1836819649    0.0114924898  302.6127014160
   207    2.1866219044    0.0224863198  302.6286010742
   208    2.1897919178    0.0326479115  302.6608886719
   209    2.1937229633    0.0421257205  302.7065124512
   210    2.1967549324    0.0501630083  302.7210083008
   211    2.1984810829    0.0571632795  302.7246093750
   212    2.2008779049    0.0628456995  302.7130126953
   213    2.2029919624    0.0677770004  302.7119140625
   214    2.2053239346    0.0728201568  302.7031860352
   215    2.2074658871    0.0763012767  302.6943054199
   216    2.2102780342    0.0800801590  302.6742858887
   217    2.2125279903    0.0823180601  302.6191101074
   218    2.2186639309    0.0842119381  302.6404113770
   219    2.2217760086    0.0854555368  302.5953063965
   220    2.2268440723    0.0853407905  302.5911865234
   221    2.2327799797    0.0853324383  302.5470886230
   222    2.2386720181    0.0847221464  302.5064086914
   223    2.2471430302    0.0842812806  302.5403137207
   224    2.2527909279    0.0837393627  302.5508117676
   225    2.2571260929    0.0827318728  302.5433044434
   226    2.2646710873    0.0827536434  302.6166076660
   227    2.2675640583    0.0831001028  302.5851135254
   228    2.2718849182    0.0833741575  302.6010131836
   229    2.2756829262    0.0850788429  302.6494140625
   230    2.2788310051    0.0866955593  302.6816101074
   231    2.2840719223    0.0883949772  302.7607116699
   232    2.2872860432    0.0895417929  302.7421875000
   233    2.2901020050    0.0909142867  302.7861022949
   234    2.2940909863    0.0917307436  302.7921142578
   235    2.2977769375    0.0927904695  302.8399047852
   236    2.2995619774    0.0924676806  302.8356018066
   237    2.2997269630    0.0921468511  302.8322143555
   238    2.3027679920    0.0915160328  302.8338012695
   239    2.3043029308    0.0899860412  302.8573913574
   240    2.3055500984    0.0891510099  302.8956909180
   241    2.3048698902    0.0870603770  302.9155883789
   242    2.3061740398    0.0853889212  302.9684143066
   243    2.3018920422    0.0821716934  302.9111022949
   244    2.3018450737    0.0793389007  302.9648132324
   245    2.2984039783    0.0763722733  302.9610900879
   246    2.2953410149    0.0722503886  302.9859924316
   247    2.2921829224    0.0691345483  303.0144042969
   248    2.2897799015    0.0653292164  303.0335998535
   249    2.2830810547    0.0611396208  303.0374145508
   250    2.2796130180    0.0574909784  303.0780029297
   251    2.2708098888    0.0533859096  303.0286865234
   252    2.2681710720    0.0496469513  303.1144104004
   253    2.2613680363    0.0455135815  303.1095886230
   254    2.2565009594    0.0414542407  303.1213989258
   255    2.2509210110    0.0374306589  303.1083068848
   256    2.2449591160    0.0336434208  303.1289062500
   257    2.2400889397    0.0296039507  303.1138000488
   258    2.2368159294    0.0263537299  303.1654052734
   259    2.2314069271    0.0219617207  303.1636047363
   260    2.2256870270    0.0181152597  303.1239013672
   261    2.2200529575    0.0142554203  303.1210937500
   262    2.2149949074    0.0105719501  303.1294860840
   263    2.2105729580    0.0069579971  303.1116943359
   264    2.2063019276    0.0032108061  303.1005859375
   265    2.2045280933   -0.0004317572  303.0842895508
   266    2.2006909847   -0.0035659401  303.0733947754
   267    2.1987879276   -0.0065918770  303.1039123535
   268    2.1957290173   -0.0096495161  303.0828857422
   269    2.1947350502   -0.0121392403  303.0916137695
   270    2.1935191154   -0.0146204904  303.0635070801
   271    2.1928679943   -0.0168776102  303.0346069336
   272    2.1942090988   -0.0183984898  303.0533142090
   273    2.1943469048   -0.0197689794  303.0426940918
   274    2.1967279911   -0.0203694291  303.0338134766
   275    2.1988270283   -0.0208009891  303.0447082520
   276    2.2013480663   -0.0201119408  303.0338134766
   277    2.2040610313   -0.0187088195  303.0490112305
   278    2.2107899189   -0.0154887401  303.1713867188
   279    2.2135488987   -0.0120934099  303.2134094238
   280    2.2168719769   -0.0074476288  303.2744140625
   281    2.2279369831   -0.0017641539  303.5422973633
   282    2.2336449623    0.0036328200  303.6314086914
   283    2.2447030544    0.0098585375  303.7915039062
   284    2.2574520111    0.0159608796  303.8770141602
   285    2.2690610886    0.0234860796  303.9172058105
   286    2.2784709930    0.0316621885  303.8906860352
   287    2.2833030224    0.0398040302  303.7550964355
   288    2.2887370586    0.0482273288  303.6784973145
   289    2.2864630222    0.0545953587  303.5057067871
   290    2.2921669483    0.0597043298  303.4800109863
   291    2.2937140465    0.0628351793  303.3970031738
   292    2.2983911037    0.0646686703  303.3599853516
   293    2.3002500534    0.0655662417  303.3569946289
   294    2.3060081005    0.0655180067  303.3833923340
   295    2.3109090328    0.0656882972  303.4450988770
   296    2.3132901192    0.0650817379  303.4703979492
   297    2.3166019917    0.0654309094  303.5015869141
   298    2.3171350956    0.0662206188  303.4971008301
   299    2.3196499348    0.0667568892  303.5524902344
   300    2.3215088844    0.0680181235  303.5552062988
   301    2.3214659691    0.0686998665  303.5588073730
   302    2.3233959675    0.0700638294  303.6141967773
   303    2.3243300915    0.0709814727  303.6200866699
   304    2.3220360279    0.0713672265  303.6106872559
   305    2.3227210045    0.0715483427  303.6470031738
   306    2.3219449520    0.0717714503  303.6673889160
   307    2.3196239471    0.0708623976  303.6896057129
   308    2.3146278858    0.0701749027  303.6787109375
   309    2.3111169338    0.0685136095  303.6903076172
   310    2.3064970970    0.0668568537  303.6687011719
   311    2.3034598827    0.0653859675  303.7153930664
   312    2.2978830338    0.0630489811  303.6875915527
   313    2.2906820774    0.0606866293  303.6398010254
   314    2.2856318951    0.0589691512  303.6412048340
   315    2.2796819210    0.0562518984  303.6058959961
   316    2.2735929489    0.0536211990  303.5893859863
   317    2.2672901154    0.0514366403  303.5315856934
   318    2.2643899918    0.0489807092  303.5744018555
   319    2.2558240891    0.0468834117  303.4960937500
   320    2.2501969337    0.0436377004  303.4418945312
   321    2.2437200546    0.0406360105  303.4053039551
   322    2.2378149033    0.0374477915  303.3757019043
   323    2.2328929901    0.0336706787  303.3039855957
   324    2.2260389328    0.0303512607  303.3071899414
   325    2.2193489075    0.0256045703  303.2229919434
   326    2.2128520012    0.0202815309  303.1470031738
   327    2.2079079151    0.0154443504  303.1213989258
   328    2.2038269043    0.0103247100  303.1083068848
   329    2.2017900944    0.0057750191  303.0935974121
   330    2.1961300373    0.0007888516  303.0549926758
   331    2.1949059963   -0.0039832708  303.0546875000
   332    2.1909849644   -0.0088534188  303.0223999023
   333    2.1871960163   -0.0128807900  303.0028076172
   334    2.1862440109   -0.0159091707  303.0313110352
   335    2.1824409962   -0.0195206795  302.9844055176
   336    2.1792879105   -0.0218366496  302.9877014160
   337    2.1759610176   -0.0242177006  303.0057983398
   338    2.1727039814   -0.0258242693  302.9902038574
   339    2.1659989357   -0.0273172092  302.9551086426
   340    2.1631569862   -0.0282959696  302.9877014160
   341    2.1594040394   -0.0287152193  303.0274963379
   342    2.1522929668   -0.0288739204  303.0024108887
   343    2.1474390030   -0.0285850801  303.0163879395
   344    2.1411581039   -0.0283021796  303.0078125000
   345    2.1347749233   -0.0274286103  303.0295104980
   346    2.1323831081   -0.0259065107  303.0541076660
   347    2.1249220371   -0.0252149105  303.0275878906
   348    2.1204140186   -0.0240626503  303.0473937988
   349    2.1158199310   -0.0226974208  303.0917968750
   350    2.1129300594   -0.0215248391  303.1080932617
   351    2.1065380573   -0.0200869907  303.0682067871
   352    2.1035730839   -0.0189515501  303.1111145020
   353    2.1015911102   -0.0176683497  303.1809082031
   354    2.0978500843   -0.0172367208  303.1798095703
   355    2.0936119556   -0.0166839492  303.1524047852
   356    2.0903980732   -0.0168627892  303.1524047852
   357    2.0911390781   -0.0167184994  303.2167053223
   358    2.0883700848   -0.0167866498  303.2127075195
   359    2.0864999294   -0.0174661092  303.2084960938
   360    2.0841789246   -0.0184459798  303.1940002441
   361    2.0833189487   -0.0204683803  303.2315063477
   362    2.0824439526   -0.0225250907  303.2565002441
   363    2.0799911022   -0.0249777809  303.2399902344
   364    2.0780498981   -0.0287857298  303.2363891602
   365    2.0775680542   -0.0325752683  303.2466125488
   366    2.0770299435   -0.0370080099  303.2784118652
   367    2.0749950409   -0.0419117883  303.2580871582
   368    2.0736138821   -0.0466901213  303.2381896973
   369    2.0734159946   -0.0522246398  303.2522888184
   370    2.0728800297   -0.0581226014  303.2550964355
   371    2.0702619553   -0.0645493492  303.2048950195
   372    2.0718469620   -0.0699973702  303.2821960449
   373    2.0709600449   -0.0766191185  303.2608947754
   374    2.0721859932   -0.0826073810  303.2869873047
   375    2.0707089901   -0.0884753317  303.2849121094
   376    2.0720529556   -0.0938963518  303.3250122070
   377    2.0712809563   -0.0991702601  303.3250122070
   378    2.0716929436   -0.1037044972  303.3388977051
   379    2.0730390549   -0.1081606001  303.4020080566
   380    2.0697119236   -0.1118101999  303.4053955078
   381    2.0697638988   -0.1154894009  303.4650878906
   382    2.0671570301   -0.1189085990  303.4909057617
   383    2.0644760132   -0.1217150986  303.5187072754
   384    2.0608370304   -0.1236805990  303.5645141602
   385    2.0577371120   -0.1258032024  303.6333923340
   386    2.0527420044   -0.1271712035  303.6535949707
   387    2.0485270023   -0.1280830055  303.7099914551
   388    2.0428950787   -0.1288820952  303.7331848145
   389    2.0376660824   -0.1290203035  303.7755126953
   390    2.0298929214   -0.1287982017  303.7803039551
   391    2.0249569416   -0.1281131059  303.7984008789
   392    2.0219368935   -0.1268513054  303.8825988770
   393    2.0154569149   -0.1259140074  303.9101867676
   394    2.0092399120   -0.1238680035  303.9294128418
   395    2.0034980774   -0.1221830025  303.9635009766
   396    1.9965729713   -0.1207016036  303.9531860352
   397    1.9919329882   -0.1180799976  303.9995117188
   398    1.9847470522   -0.1160228997  304.0118103027
   399    1.9809969664   -0.1137477010  304.0239868164
   400    1.9759550095   -0.1109435037  304.0541076660
   401    1.9730130434   -0.1087372005  304.0931091309
   402    1.9684929848   -0.1063036993  304.1270141602
   403    1.9677250385   -0.1032961011  304.1695861816
   404    1.9635080099   -0.1011535972  304.1715087891
   405    1.9631780386   -0.0992614999  304.2373962402
   406    1.9609839916   -0.0976393968  304.2430114746
   407    1.9632960558   -0.0957381800  304.3091125488
   408    1.9625780582   -0.0937372819  304.3198852539
   409    1.9619749784   -0.0924526528  304.3481140137
   410    1.9646710157   -0.0906828567  304.4158935547
   411    1.9667500257   -0.0895677134  304.4613037109
   412    1.9663020372   -0.0888695791  304.4495849609
   413    1.9691909552   -0.0881357267  304.4831848145
   414    1.9712899923   -0.0882457420  304.5356140137
   415    1.9738780260   -0.0876162201  304.5786132812
   416    1.9746910334   -0.0875331014  304.5718994141
   417    1.9796010256   -0.0878446922  304.6435852051
   418    1.9837440252   -0.0880380869  304.6621093750
   419    1.9876660109   -0.0891057327  304.6838073730
   420    1.9915579557   -0.0898993835  304.7438049316
   421    1.9957389832   -0.0911895335  304.7471923828
   422    1.9982229471   -0.0925000310  304.7461853027
   423    2.0008099079   -0.0941908583  304.7780151367
   424    2.0034289360   -0.0959435478  304.7647094727
   425    2.0079550743   -0.0979479104  304.7887878418
   426    2.0087199211   -0.1006855965  304.7428894043
   427    2.0106470585   -0.1032771021  304.6926879883
   428    2.0101079941   -0.1062605977  304.6040039062
   429    2.0126080513   -0.1092939973  304.5134887695
   430    2.0125401020   -0.1119227037  304.3735961914
   431    2.0131280422   -0.1149230972  304.2233886719
   432    2.0134320259   -0.1172512025  304.1176147461
   433    2.0141019821   -0.1200203970  303.9714965820
   434    2.0156979561   -0.1226702034  303.8651123047
   435    2.0171809196   -0.1250174046  303.7868957520
   436    2.0189049244   -0.1283354014  303.6836853027
   437    2.0259730816   -0.1305333972  303.6682128906
   438    2.0289831161   -0.1329997927  303.5997924805
   439    2.0323019028   -0.1349595040  303.5574035645
   440    2.0354769230   -0.1371590942  303.5234985352
   441    2.0405778885   -0.1393510997  303.4692077637
   442    2.0426650047   -0.1413114965  303.3996887207
   443    2.0462479591   -0.1431145966  303.3359069824
   444    2.0521368980   -0.1442065984  303.3045043945
   445    2.0587608814   -0.1451230943  303.2150878906
   446    2.0686459541   -0.1458781064  303.1720886230
   447    2.0733699799   -0.1447235048  303.0842895508
   448    2.0800778866   -0.1433010995  302.9617004395
   449    2.0895071030   -0.1408230960  302.9187927246
   450    2.0988280773   -0.1374894977  302.8310852051
   451    2.1063640118   -0.1308884025  302.7372131348
   452    2.1198379993   -0.1229346991  302.7578125000
   453    2.1287670135   -0.1131938994  302.7207031250
   454    2.1381790638   -0.1014432982  302.6943054199
   455    2.1479699612   -0.0882684067  302.7073974609
   456    2.1556038857   -0.0727333575  302.6736145020
   457    2.1615269184   -0.0563684292  302.6221008301
   458    2.1661930084   -0.0378633216  302.6090087891
   459    2.1742498875   -0.0187915191  302.6801147461
   460    2.1789660454    0.0013196240  302.6415100098
   461    2.1822009087    0.0223140195  302.6084899902
   462    2.1847350597    0.0428441316  302.5878906250
   463    2.1863629818    0.0630744472  302.5622863770
   464    2.1878340244    0.0832082704  302.5672912598
   465    2.1871440411    0.1023012027  302.4961853027
   466    2.1840999126    0.1192836016  302.4059143066
   467    2.1802699566    0.1355621070  302.3471984863
   468    2.1754770279    0.1502823979  302.2694091797
   469    2.1708290577    0.1631367058  302.1878051758
   470    2.1651840210    0.1749693006  302.0716857910
   471    2.1593689919    0.1852717996  301.9596862793
   472    2.1558120251    0.1950861961  301.8828125000
   473    2.1500179768    0.2032524943  301.7767944336
   474    2.1462960243    0.2109054029  301.6910095215
   475    2.1441628933    0.2173306048  301.6749877930
   476    2.1389060020    0.2224615961  301.5965881348
   477    2.1361200809    0.2268995047  301.5942077637
   478    2.1303319931    0.2295728028  301.5693969727
   479    2.1249759197    0.2308223993  301.5755004883
   480    2.1185929775    0.2305179983  301.5877990723
   481    2.1111919880    0.2282429039  301.5945129395
   482    2.1037468910    0.2248446941  301.6336059570
   483    2.0971260071    0.2205933928  301.7096862793
   484    2.0911099911    0.2154797018  301.7851867676
   485    2.0857698917    0.2106029987  301.8555908203
   486    2.0777490139    0.2053086013  301.8699035645
   487    2.0746879578    0.2006528974  301.9974975586
   488    2.0697000027    0.1957858950  302.0621948242
   489    2.0654749870    0.1914650947  302.1217041016
   490    2.0603060722    0.1867787987  302.1896972656
   491    2.0563790798    0.1826124042  302.2184143066
   492    2.0513041019    0.1770319045  302.2412109375
   493    2.0446379185    0.1706694961  302.2589111328
   494    2.0408649445    0.1641926020  302.2944030762
   495    2.0350229740    0.1566120982  302.2757873535
   496    2.0336999893    0.1490311027  302.2933959961
   497    2.0316948891    0.1414704025  302.3353881836
   498    2.0262811184    0.1316297054  302.2768859863
   499    2.0246679783    0.1221724004  302.3077087402
   500    2.0220739841    0.1123484001  302.2904968262
   501    2.0207829475    0.1025263965  302.2926025391
   502    2.0173740387    0.0922826827  302.2507934570
   503    2.0165309906    0.0825458020  302.2567138672
   504    2.0162079334    0.0724660531  302.2521057129
   505    2.0147080421    0.0626320168  302.2347106934
   506    2.0130760670    0.0531886891  302.1812133789
   507    2.0141460896    0.0435778610  302.1758117676
   508    2.0140740871    0.0343366116  302.1321105957
   509    2.0141379833    0.0258655809  302.0943908691
   510    2.0125141144    0.0173645299  302.0087890625
   511    2.0148839951    0.0095040854  301.9804992676
   512    2.0157101154    0.0019287210  301.9132995605
   513    2.0152559280   -0.0049210540  301.8616943359
   514    2.0171830654   -0.0112776104  301.8164062500
   515    2.0175890923   -0.0166444294  301.7492980957
   516    2.0189731121   -0.0222357698  301.7099914551
   517    2.0196909904   -0.0272151195  301.6589965820
   518    2.0213398933   -0.0313422717  301.6365966797
   519    2.0240290165   -0.0348159894  301.5971984863
   520    2.0273780823   -0.0383815989  301.6293945312
   521    2.0272529125   -0.0414813906  301.5693969727
   522    2.0279030800   -0.0444296114  301.5733947754
   523    2.0309510231   -0.0471727699  301.6630859375
   524    2.0307750702   -0.0492462888  301.6918945312
   525    2.0310430527   -0.0517897308  301.7426147461
   526    2.0302360058   -0.0539935082  301.7742004395
   527    2.0289609432   -0.0564462505  301.8312072754
   528    2.0259790421   -0.0586640202  301.8557128906
   529    2.0249469280   -0.0610863417  301.9508056641
   530    2.0229749680   -0.0631842688  301.9841918945
   531    2.0205450058   -0.0658937171  302.0331115723
   532    2.0164079666   -0.0685000718  302.0581054688
   533    2.0161869526   -0.0705656111  302.1246948242
   534    2.0150558949   -0.0722527504  302.2023010254
   535    2.0156979561   -0.0737556070  302.2882995605
   536    2.0140209198   -0.0748974979  302.2875061035
   537    2.0138120651   -0.0757998526  302.3619995117
   538    2.0130159855   -0.0769879967  302.3664855957
   539    2.0161089897   -0.0774057135  302.4739990234
   540    2.0159509182   -0.0781749636  302.4721984863
   541    2.0174551010   -0.0796361715  302.5260925293
   542    2.0199489594   -0.0807232037  302.5769958496
   543    2.0213789940   -0.0826950222  302.5698852539
   544    2.0233719349   -0.0842575803  302.6081848145
   545    2.0261650085   -0.0860491768  302.6260986328
   546    2.0277009010   -0.0869308710  302.6676025391
   547    2.0296061039   -0.0889328271  302.6455993652
   548    2.0325689316   -0.0894234031  302.6964111328
   549    2.0367429256   -0.0898630396  302.7161865234
   550    2.0418720245   -0.0901047587  302.7456054688
   551    2.0471689701   -0.0907195136  302.7774963379
   552    2.0515871048   -0.0914369822  302.7603149414
   553    2.0562329292   -0.0930700228  302.7500000000
   554    2.0622270107   -0.0950979367  302.7788085938
   555    2.0688729286   -0.0974945873  302.8146057129
   556    2.0737040043   -0.1000270993  302.8103942871
   557    2.0805439949   -0.1026797965  302.8720092773
   558    2.0829370022   -0.1057389975  302.8305053711
   559    2.0843920708   -0.1088901982  302.8121032715
   560    2.0869390965   -0.1126824021  302.8272094727
   561    2.0900630951   -0.1159752011  302.8232116699
   562    2.0949521065   -0.1207406968  302.8590087891
   563    2.0977900028   -0.1260773987  302.7854003906
   564    2.1039810181   -0.1319046021  302.8009948730
   565    2.1120150089   -0.1368394047  302.8151855469
   566    2.1220009327   -0.1399942040  302.7912902832
   567    2.1323668957   -0.1391565055  302.7907104492
   568    2.1421329975   -0.1334988028  302.7109069824
